case_id,time_s,q_mAh_cm2,voltage_V,S_direct,S_reconstructed,cI2_surf_free_avg_mol_m3,cI2_surf_tot_avg_mol_m3,beta_surf_avg,cI_minus_surf_avg_mol_m3,eps_s_avg,eps_s_reg_avg,theta_avg,A_bare_avg,K_perm_rel_avg,D_rel_avg,eps_l_eff_avg,Rfilm_avg_ohm_m2,R_precip_avg,R_diss_avg
matched_control,320,3.55555555556,1.40044935356,0.208075278237,0.208075278237,0.0922467066851,114.373083265,1239.95414015,1656.88075021,1.22549052144e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.10622582465e-10,1.75888101687e-14,2.6635552292e-23
matched_control,330,3.66666666667,1.40044272764,0.208775021154,0.208775021154,0.0925569260449,114.693610651,1239.26180099,1655.91916805,1.22549052144e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.10622582465e-10,1.76043452994e-14,2.66121446971e-23
matched_control,340,3.77777777778,1.40043610172,0.209475547782,0.209475547782,0.0928674928502,115.014138038,1238.56946184,1654.95758589,1.22549052144e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.10622582465e-10,1.7619925389e-14,2.65887110179e-23
matched_control,350,3.88888888889,1.40044981276,0.210176076584,0.210176076584,0.093178060619,115.33431062,1237.87788906,1653.99706814,1.22549052144e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.10622582465e-10,1.7635532942e-14,2.65652902702e-23
matched_control,360,4,1.40049171317,0.210876303249,0.210876303249,0.0934884944405,115.653991402,1237.18737857,1653.0380258,1.22549052144e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.10622582465e-10,1.76511611257e-14,2.65418976386e-23
matched_control,370,4.11111111111,1.40053361358,0.211577312849,0.211577312849,0.0937992753628,115.973672183,1236.49686808,1652.07898345,1.22258212969e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.09410748936e-10,1.76668345775e-14,2.64555164663e-23
matched_control,380,4.22222222222,1.40057551399,0.212279106697,0.212279106697,0.0941104039692,116.293352965,1235.8063576,1651.1199411,1.22258212969e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.09410748936e-10,1.76825534948e-14,2.64321275277e-23
matched_control,390,4.33333333333,1.4006174144,0.212981686114,0.212981686114,0.094421880844,116.613033747,1235.11584711,1650.16089876,1.22787011468e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.11614082626e-10,1.76983180757e-14,2.65229868063e-23
matched_control,400,4.44444444444,1.40065931481,0.21368505242,0.21368505242,0.0947337065728,116.932714529,1234.42533662,1649.20185641,1.22787011468e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.11614082626e-10,1.77141285199e-14,2.64994441635e-23
matched_control,410,4.55555555556,1.40070121522,0.214389206939,0.214389206939,0.0950458817428,117.25239531,1233.73482613,1648.24281407,1.22787011468e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.11614082626e-10,1.7729985028e-14,2.64758752881e-23
matched_control,420,4.66666666667,1.40074311563,0.215094150998,0.215094150998,0.0953584069423,117.572076092,1233.04431564,1647.28377172,1.22787011468e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.11614082626e-10,1.77458878019e-14,2.64522801365e-23
matched_control,430,4.77777777778,1.40078501603,0.215799885927,0.215799885927,0.0956712827608,117.891756874,1232.35380515,1646.32472938,1.22998530868e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.12495416101e-10,1.77618370445e-14,2.64742073812e-23
matched_control,440,4.88888888889,1.40082691644,0.216506413059,0.216506413059,0.0959845097895,118.211437656,1231.66329466,1645.36568703,1.23210050268e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.13376749577e-10,1.77778329602e-14,2.64960266454e-23
matched_control,450,5,1.40086881685,0.217213733731,0.217213733731,0.0962980886206,118.531118438,1230.97278417,1644.40664469,1.23421569667e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.14258083053e-10,1.77938757543e-14,2.65177377636e-23
matched_control,460,5.11111111111,1.40091071726,0.217921849281,0.217921849281,0.0966120198479,118.850799219,1230.28227369,1643.44760234,1.23844608466e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.16020750004e-10,1.78099656335e-14,2.65844867306e-23
matched_control,470,5.22222222222,1.40095261767,0.218630761052,0.218630761052,0.0969263040662,119.170480001,1229.5917632,1642.48856,1.23844608466e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.16020750004e-10,1.78261028057e-14,2.65605595854e-23
matched_control,480,5.33333333333,1.40099451808,0.219340470388,0.219340470388,0.097240941872,119.490160783,1228.90125271,1641.52951765,1.24056127866e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.1690208348e-10,1.78422874798e-14,2.65813934743e-23
matched_control,490,5.44444444444,1.40103641849,0.220050978638,0.220050978638,0.0975559338628,119.809841565,1228.21074222,1640.57047531,1.24056127866e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.1690208348e-10,1.78585198662e-14,2.65573745367e-23
matched_control,500,5.55555555556,1.4010783189,0.220762287153,0.220762287153,0.0978712806379,120.129522347,1227.52023173,1639.61143296,1.24394558905e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.18312217041e-10,1.78748001766e-14,2.66057451994e-23
matched_control,510,5.66666666667,1.40112021931,0.221474397287,0.221474397287,0.0981869827974,120.449203128,1226.82972124,1638.65239061,1.2452675853e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.18863050463e-10,1.78911286236e-14,2.66098684936e-23
matched_control,520,5.77777777778,1.40116211972,0.222187310398,0.222187310398,0.0985030409433,120.76888391,1226.13921075,1637.69334827,1.25393988068e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.22476517713e-10,1.79075054214e-14,2.67709067458e-23
matched_control,530,5.88888888889,1.40120402012,0.222901027846,0.222901027846,0.0988194556785,121.088564692,1225.44870027,1636.73430592,1.25393988068e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.22476517713e-10,1.79239307854e-14,2.67465191713e-23
matched_control,540,6,1.40124592053,0.223615550995,0.223615550995,0.0991362276076,121.408245474,1224.75818978,1635.77526358,1.25393988068e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.22476517713e-10,1.79404049321e-14,2.67221042329e-23
matched_control,550,6.11111111111,1.40128782094,0.22433088121,0.22433088121,0.0994533573363,121.727926256,1224.06767929,1634.81622123,1.25949226492e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.24790018087e-10,1.79569280794e-14,2.6815509074e-23
matched_control,560,6.22222222222,1.40132972135,0.225047019862,0.225047019862,0.099770845472,122.047607037,1223.3771688,1633.85717889,1.26287657532e-17,1e-09,5.99998200002e-06,0.999994000018,1,1,0.85,5.26200151648e-10,1.79735004467e-14,2.6862953105e-23
