KJ_LOADED sols=sol1|sol2|sol3|sol4|sol5|sol6
TR,baseline_KC,31.333333,1.4157641,1.0000000,5.1304030e-18
TR,baseline_KC,31.444444,1.4158026,1.0000000,5.1515550e-18
TR,baseline_KC,31.555556,1.4158411,1.0000000,5.1515550e-18
TR,baseline_KC,31.666667,1.4158796,1.0000000,5.1515550e-18
TR,baseline_KC,31.777778,1.4159181,1.0000000,5.1515550e-18
TR,baseline_KC,31.888889,1.4159566,1.0000000,5.1515550e-18
TR,baseline_KC,32.000000,1.4159950,1.0000000,5.1515550e-18
TR,baseline_KC,32.111111,1.4160335,1.0000000,5.1515550e-18
TR,baseline_KC,32.222222,1.4160720,1.0000000,5.1515550e-18
TR,baseline_KC,32.333333,1.4161105,1.0000000,5.1515550e-18
TR,baseline_KC,32.444444,1.4161490,1.0000000,5.1515550e-18
TR,baseline_KC,32.555556,1.4161874,1.0000000,5.1515550e-18
TR,baseline_KC,32.666667,1.4162259,1.0000000,5.1515550e-18
TR,baseline_KC,32.777778,1.4162644,1.0000000,5.1515550e-18
TR,baseline_KC,32.888889,1.4163029,1.0000000,5.1938589e-18
TR,baseline_KC,33.000000,1.4163414,1.0000000,5.1938589e-18
TR,baseline_KC,33.111111,1.4163798,1.0000000,5.1938589e-18
TR,baseline_KC,33.222222,1.4164183,1.0000000,5.1938589e-18
TR,baseline_KC,33.333333,1.4164568,1.0000000,5.2150108e-18
TR,baseline_KC,33.444444,1.4164953,1.0000000,5.2282308e-18
TR,baseline_KC,33.555556,1.4165338,1.0000000,5.2282308e-18
TR,baseline_KC,33.666667,1.4165723,1.0000000,5.2282308e-18
TR,baseline_KC,33.777778,1.4166107,1.0000000,5.2282308e-18
TR,baseline_KC,33.888889,1.4166492,1.0000000,5.2282308e-18
TR,baseline_KC,34.000000,1.4166877,1.0000000,5.2282308e-18
TR,baseline_KC,34.111111,1.4167262,1.0000000,5.2282308e-18
TR,baseline_KC,34.222222,1.4167647,1.0000000,5.2282308e-18
TR,baseline_KC,34.333333,1.4168031,1.0000000,5.2282308e-18
TR,baseline_KC,34.444444,1.4168416,1.0000000,5.2282308e-18
TR,baseline_KC,34.555556,1.4168801,1.0000000,5.2282308e-18
TR,baseline_KC,34.666667,1.4169186,1.0000000,5.2282308e-18
TR,baseline_KC,34.777778,1.4169571,1.0000000,5.2282308e-18
TR,baseline_KC,34.888889,1.4169955,1.0000000,5.2282308e-18
TR,baseline_KC,35.000000,1.4170340,1.0000000,5.2282308e-18
TR,baseline_KC,35.111111,1.4170725,1.0000000,5.2282308e-18
TR,baseline_KC,35.222222,1.4171110,1.0000000,5.2282308e-18
TR,baseline_KC,35.333333,1.4171495,1.0000000,5.2282308e-18
TR,baseline_KC,35.444444,1.4171880,1.0000000,5.2282308e-18
TR,baseline_KC,35.555556,1.4172264,1.0000000,5.2282308e-18
TR,baseline_KC,35.666667,1.4172649,1.0000000,5.2282308e-18
TR,baseline_KC,35.777778,1.4173034,1.0000000,5.2493827e-18
TR,baseline_KC,35.888889,1.4173419,1.0000000,5.2493827e-18
TR,baseline_KC,36.000000,1.4173804,1.0000000,5.2493827e-18
TR,baseline_KC,36.111111,1.4174188,1.0000000,5.2705346e-18
TR,baseline_KC,36.222222,1.4174573,1.0000000,5.2705346e-18
TR,baseline_KC,36.333333,1.4174958,1.0000000,5.2705346e-18
TR,baseline_KC,36.444444,1.4175343,1.0000000,5.2916866e-18
TR,baseline_KC,36.555556,1.4175728,1.0000000,5.2916866e-18
TR,baseline_KC,36.666667,1.4176112,1.0000000,5.2916866e-18
TR,baseline_KC,36.777778,1.4176497,1.0000000,5.2916866e-18
TR,baseline_KC,36.888889,1.4176882,1.0000000,5.2916866e-18
TR,baseline_KC,37.000000,1.4177267,1.0000000,5.2916866e-18
TR,baseline_KC,37.111111,1.4177652,1.0000000,5.3128385e-18
TR,baseline_KC,37.222222,1.4178037,1.0000000,5.3339905e-18
TR,baseline_KC,37.333333,1.4178421,1.0000000,5.3339905e-18
TR,baseline_KC,37.444444,1.4178806,1.0000000,5.3762943e-18
TR,baseline_KC,37.555556,1.4179191,1.0000000,5.3974463e-18
TR,baseline_KC,37.666667,1.4179576,1.0000000,5.3974463e-18
TR,baseline_KC,37.777778,1.4179961,1.0000000,5.3974463e-18
TR,baseline_KC,37.888889,1.4180345,1.0000000,5.3974463e-18
TR,baseline_KC,38.000000,1.4180730,1.0000000,5.3974463e-18
TR,baseline_KC,38.111111,1.4181115,1.0000000,5.3974463e-18
TR,baseline_KC,38.222222,1.4181500,1.0000000,5.4106662e-18
TR,baseline_KC,38.333333,1.4181885,1.0000000,5.4318182e-18
TR,baseline_KC,38.444444,1.4182269,1.0000000,5.4318182e-18
TR,baseline_KC,38.555556,1.4182654,1.0000000,5.4318182e-18
TR,baseline_KC,38.666667,1.4183039,1.0000000,5.4318182e-18
TR,baseline_KC,38.777778,1.4183424,1.0000000,5.4318182e-18
TR,baseline_KC,38.888889,1.4183809,1.0000000,5.4318182e-18
TR,baseline_KC,39.000000,1.4184194,1.0000000,5.4318182e-18
TR,baseline_KC,39.111111,1.4184578,1.0000000,5.4450381e-18
TR,baseline_KC,39.222222,1.4184963,1.0000000,5.4450381e-18
TR,baseline_KC,39.333333,1.4185348,1.0000000,5.4450381e-18
TR,baseline_KC,39.444444,1.4185659,1.0000000,5.4450381e-18
TR,baseline_KC,39.555556,1.4185945,1.0000000,5.4450381e-18
TR,baseline_KC,39.666667,1.4186230,1.0000000,5.4450381e-18
TR,baseline_KC,39.777778,1.4186516,1.0000000,5.4450381e-18
TR,baseline_KC,39.888889,1.4186801,1.0000000,5.4450381e-18
TR,baseline_KC,40.000000,1.4187087,1.0000000,5.4450381e-18
TR,baseline_KC,40.111111,1.4187372,1.0000000,5.4450381e-18
TR,baseline_KC,40.222222,1.4187657,1.0000000,5.4450381e-18
TR,baseline_KC,40.333333,1.4187943,1.0000000,5.4450381e-18
TR,baseline_KC,40.444444,1.4188228,1.0000000,5.4450381e-18
TR,baseline_KC,40.555556,1.4188514,1.0000000,5.4450381e-18
TR,baseline_KC,40.666667,1.4188799,1.0000000,5.4450381e-18
TR,baseline_KC,40.777778,1.4189085,1.0000000,5.4450381e-18
TR,baseline_KC,40.888889,1.4189370,1.0000000,5.4450381e-18
TR,baseline_KC,41.000000,1.4189656,1.0000000,5.4450381e-18
TR,baseline_KC,41.111111,1.4189941,1.0000000,5.4450381e-18
TR,baseline_KC,41.222222,1.4190227,1.0000000,5.4450381e-18
TR,baseline_KC,41.333333,1.4190512,1.0000000,5.4450381e-18
TR,baseline_KC,41.444444,1.4190798,1.0000000,5.4450381e-18
TR,baseline_KC,41.555556,1.4191083,1.0000000,5.4450381e-18
TR,baseline_KC,41.666667,1.4191369,1.0000000,5.4450381e-18
TR,baseline_KC,41.777778,1.4191654,1.0000000,5.4450381e-18
TR,baseline_KC,41.888889,1.4191940,1.0000000,5.4450381e-18
TR,baseline_KC,42.000000,1.4192225,1.0000000,5.4450381e-18
TR,baseline_KC,42.111111,1.4192510,1.0000000,5.4450381e-18
TR,baseline_KC,42.222222,1.4192796,1.0000000,5.4450381e-18
