q_mAh_cm2,V_real,A_bare_comsol,V_comsol_recon,V_3D_sparse,V_3D_moderate,V_3D_dense,V_3D_clustered_dft
19.5555555556,1.41021796237,0.999994000018,1.411960002156604,1.411959658735364,1.411959658735364,1.411959658735364,1.411959658735364
19.6666666667,1.41027732607,0.999994000018,1.4119756397156733,1.4119752962944332,1.4119752962944332,1.4119752962944332,1.4119752962944332
19.7777777778,1.41033668977,0.999994000018,1.4119912772747425,1.4119909338535024,1.4119909338535024,1.4119909338535024,1.4119909338535024
19.8888888889,1.41039605348,0.999994000018,1.4120069148338115,1.4120065714125714,1.4120065714125714,1.4120065714125714,1.4120065714125714
20.0,1.41045541718,0.999994000018,1.4120225523928807,1.4120222089716405,1.4120222089716405,1.4120222089716405,1.4120222089716405
20.1111111111,1.41051478088,0.999994000018,1.4120381899519496,1.4120378465307095,1.4120378465307095,1.4120378465307095,1.4120378465307095
20.2222222222,1.41057414458,0.999994000018,1.4120538275110188,1.4120534840897787,1.4120534840897787,1.4120534840897787,1.4120534840897787
20.3333333333,1.41063350829,0.999994000018,1.4120694650700878,1.4120691216488477,1.4120691216488477,1.4120691216488477,1.4120691216488477
20.4444444444,1.41069287199,0.999994000018,1.412085102629157,1.4120847592079169,1.4120847592079169,1.4120847592079169,1.4120847592079169
20.5555555556,1.41075223569,0.999994000018,1.4121007401882402,1.412100396767,1.412100396767,1.412100396767,1.412100396767
20.6666666667,1.41081159939,0.999994000018,1.4121163777473094,1.4121160343260692,1.4121160343260692,1.4121160343260692,1.4121160343260692
20.7777777778,1.4108709631,0.999994000018,1.4121320153063783,1.4121316718851382,1.4121316718851382,1.4121316718851382,1.4121316718851382
20.8888888889,1.4109303268,0.999994000018,1.4121476528654475,1.4121473094442074,1.4121473094442074,1.4121473094442074,1.4121473094442074
21.0,1.4109896905,0.999994000018,1.4121632904245165,1.4121629470032764,1.4121629470032764,1.4121629470032764,1.4121629470032764
21.1111111111,1.4110490542,0.999994000018,1.4121789279835857,1.4121785845623456,1.4121785845623456,1.4121785845623456,1.4121785845623456
21.2222222222,1.41110841791,0.999994000018,1.4121945655426547,1.4121942221214145,1.4121942221214145,1.4121942221214145,1.4121942221214145
21.3333333333,1.41116778161,0.999994000018,1.4122102031017238,1.4122098596804837,1.4122098596804837,1.4122098596804837,1.4122098596804837
21.4444444444,1.41122714531,0.999994000018,1.412225840660793,1.412225497239553,1.412225497239553,1.412225497239553,1.412225497239553
21.5555555556,1.41128650901,0.999994000018,1.412241478219876,1.4122411347986359,1.4122411347986359,1.4122411347986359,1.4122411347986359
21.6666666667,1.41134587272,0.999994000018,1.4122571157789452,1.412256772357705,1.412256772357705,1.412256772357705,1.412256772357705
21.7777777778,1.41140523642,0.999994000018,1.4122727533380144,1.4122724099167743,1.4122724099167743,1.4122724099167743,1.4122724099167743
21.8888888889,1.41146460012,0.999994000018,1.4122883908970834,1.4122880474758432,1.4122880474758432,1.4122880474758432,1.4122880474758432
22.0,1.41152396382,0.999994000018,1.4123040284561525,1.4123036850349124,1.4123036850349124,1.4123036850349124,1.4123036850349124
22.1111111111,1.41158332753,0.999994000018,1.4123196660152215,1.4123193225939814,1.4123193225939814,1.4123193225939814,1.4123193225939814
22.2222222222,1.41164269123,0.999994000018,1.4123353035742907,1.4123349601530506,1.4123349601530506,1.4123349601530506,1.4123349601530506
