"case_id","q_mAh_cm2","S_avg","cI2_surf_tot_avg","beta_surf_avg"
"baseline_J40_Q120","118.666666667","1.74136533025","430.346853878","557.450795624"
"baseline_J40_Q120","118.777777778","1.74323828288","430.520248752","557.076262695"
"baseline_J40_Q120","118.888888889","1.74505206377","430.687929529","556.714072218"
"baseline_J40_Q120","119.0","1.74679842099","430.849154933","556.365825344"
"baseline_J40_Q120","119.111111111","1.7484453046","431.00100439","556.037830517"
"baseline_J40_Q120","119.222222222","1.75002113627","431.146123837","555.724372511"
"baseline_J40_Q120","119.333333333","1.75152568351","431.284513274","555.425451328"
"baseline_J40_Q120","119.444444444","1.75295873001","431.416172701","555.141066966"
"baseline_J40_Q120","119.555555556","1.7543200757","431.541102117","554.871219427"
"baseline_J40_Q120","119.666666667","1.75560953682","431.659301523","554.615908709"
"baseline_J40_Q120","119.777777778","1.75682694601","431.77077092","554.375134814"
"baseline_J40_Q120","119.888888889","1.75796550375","431.874896529","554.150223498"
"baseline_J40_Q120","120.0","1.75902930702","431.972080433","553.940306264"
